,ASDC,B Cell,CD1C,CLEC9A,Eccrine,Endothelial Cell,Fibroblast,Keratinocyte,LC,MDSC,Mac,Melanocyte,Multiplet,NK,PDC,Pilosebaceous,TSK,Tcell,Tumor_KC_Basal,Tumor_KC_Cyc,Tumor_KC_Diff
31x33,0.008879883,0.01222427,0.10852516,0.01702842,0.0012689633,0.006725869,0.03813683,0.2283594,0.044752434,0.021510046,0.10747576,0.029108353,0.058169864,0.0037007083,0.0056538577,0.07211546,0.007996759,0.05683762,0.044180084,0.048721593,0.078628674
31x35,0.009260232,0.007038491,0.10140492,0.016381875,4.9807945e-06,0.024790566,0.03399053,0.2298208,0.049349695,0.019167721,0.09947279,0.015732458,0.079950444,0.006027524,0.0061482387,0.06367849,0.0065049906,0.07327675,0.043696485,0.03090669,0.083395295
31x37,0.0072367294,0.009695535,0.092505716,0.015908085,0.00010829484,0.0041805753,0.027888086,0.22253986,0.047165446,0.031673882,0.117789134,0.036173396,0.060104907,0.004405614,0.0061095264,0.076706894,0.013208323,0.06562835,0.04107154,0.036504257,0.0833959
31x39,0.007464181,0.014824471,0.10300733,0.018764019,4.6552314e-06,0.003946974,0.028001087,0.20499162,0.04353443,0.026769407,0.1200655,0.02370417,0.04162099,0.0035868871,0.00801388,0.082795046,0.03365562,0.066561915,0.043094084,0.034033284,0.09156046
31x41,0.010645052,0.013931189,0.103349224,0.018033342,4.559991e-06,0.0054720887,0.04424854,0.21605927,0.051817823,0.01507509,0.1104503,0.019012608,0.04106645,0.0052547357,0.024526853,0.07029987,0.0104172435,0.06509643,0.05142443,0.029882438,0.093932435
31x43,0.018457344,0.010755473,0.112297736,0.027858064,0.0022182772,0.0064198878,0.033889066,0.2211345,0.05685019,0.018116597,0.107964344,0.031778842,0.022309769,0.0064670867,0.016389022,0.07433893,0.009520123,0.054884426,0.047190603,0.030208934,0.09095074
31x45,0.010323864,0.0071707456,0.12435723,0.03353052,0.006343112,0.022111772,0.040585477,0.2441434,0.058365203,0.015312207,0.085136704,0.026998077,0.018214494,0.0068714954,0.025204629,0.053175975,0.007165618,0.04971099,0.057057045,0.026143076,0.08207832
31x47,0.011755403,0.01043061,0.11780724,0.026051516,0.0046558436,0.0049596326,0.031598024,0.23163861,0.06662195,0.018437834,0.10980135,0.033840694,0.015331871,0.0050107692,0.013356521,0.071044095,0.011497615,0.0526973,0.050700236,0.03021608,0.08254682
31x49,0.011616131,0.007848577,0.11595359,0.024608547,0.008236179,0.010374482,0.025999777,0.24023801,0.07711316,0.023419045,0.098534115,0.049052604,0.01162369,0.005057271,0.011817286,0.060263798,0.008606626,0.048350766,0.049321763,0.026677651,0.08528696
31x51,0.01160288,0.009452652,0.121438645,0.023807881,0.014859918,0.0064506694,0.03198193,0.24254079,0.08046293,0.01576846,0.09370758,0.037355058,0.012454131,0.0047056405,0.011432945,0.069138214,0.009235514,0.05452872,0.04479702,0.02493898,0.07933942
32x20,0.017637268,0.0052903043,0.1190628,0.04856622,2.940001e-06,0.0010459749,0.009860524,0.278826,0.07435984,0.008311633,0.08712172,0.022793256,0.009383394,0.002687262,0.042944424,0.044321626,0.056669015,0.02186215,0.047005277,0.03259038,0.06965803
32x22,0.01907165,0.009607817,0.115312584,0.04407397,0.0012795728,0.0029893962,0.013478782,0.2682389,0.07463671,0.011049174,0.08448772,0.02502092,0.012864303,0.004395517,0.04293562,0.047855377,0.043203022,0.026084987,0.04575764,0.039354526,0.0683018
32x24,0.014343565,0.011712818,0.111745745,0.035831526,8.769845e-06,0.0020232825,0.016157238,0.2602472,0.06997492,0.01321857,0.09433726,0.028874122,0.01768011,0.0034669074,0.030266602,0.057794694,0.04040624,0.036382463,0.044792697,0.035445396,0.07528987
32x26,0.012101036,0.026626773,0.10469821,0.02185424,0.00743153,0.0035603081,0.025384678,0.26602978,0.05542739,0.012906724,0.098778285,0.0262169,0.027397456,0.0043767863,0.020348113,0.05727567,0.021939673,0.055890724,0.043203596,0.031554732,0.0769974
32x28,0.008764764,0.012138512,0.1087724,0.015903331,0.0038309805,0.0055745956,0.035611387,0.24406296,0.05454525,0.014232248,0.09467586,0.029021423,0.055797093,0.006428162,0.008672752,0.065793544,0.00936606,0.06923843,0.044295963,0.02776921,0.08550511
32x30,0.009774201,0.008821695,0.10168092,0.0205094,6.1455216e-06,0.0099925725,0.036666688,0.22487299,0.049676657,0.018799309,0.08958571,0.02530188,0.070904195,0.0033733505,0.006535788,0.076673575,0.008214059,0.063908495,0.045481276,0.036722343,0.09249876
32x32,0.015868863,0.011842394,0.0950264,0.01979391,2.3299635e-06,0.016826428,0.03965482,0.21754707,0.054751977,0.015235684,0.087435454,0.015358278,0.07529481,0.0020088812,0.0057990947,0.06356354,0.007789416,0.06445085,0.05074636,0.054030042,0.086973414
32x34,0.008307619,0.0074031297,0.096310236,0.014998897,4.9892706e-06,0.008861929,0.037541363,0.2345584,0.050788317,0.026700381,0.099115625,0.028880846,0.06267614,0.0036413819,0.010740077,0.07128463,0.005932546,0.067609824,0.046265274,0.038017098,0.080361284
32x36,0.006775108,0.008566761,0.09161807,0.01613489,6.603627e-06,0.00665483,0.032465678,0.21858129,0.05328436,0.02812461,0.11216264,0.031509854,0.05572007,0.0030307295,0.005631348,0.07760714,0.013558314,0.07320764,0.045709863,0.03386775,0.0857825
32x38,0.008268876,0.016451776,0.098103516,0.021194274,1.1891368e-05,0.0032963164,0.026547132,0.20167147,0.045144618,0.02513939,0.123575434,0.023699943,0.039009415,0.003172786,0.0114097325,0.091571495,0.023640912,0.065395325,0.049102493,0.03498634,0.08860688
32x40,0.008878746,0.011298248,0.10915167,0.019778747,7.7420555e-06,0.014961815,0.029259095,0.20385274,0.048132148,0.018959189,0.11635621,0.020134008,0.04644801,0.0041103857,0.011595849,0.07005706,0.024370097,0.06789538,0.050254688,0.032269455,0.092228696
32x42,0.014013257,0.012261318,0.10923787,0.01982287,0.0006687291,0.0088450825,0.03980131,0.21578422,0.05791872,0.016374012,0.108015,0.028577905,0.030039135,0.00480947,0.010558335,0.07476193,0.013391859,0.069714844,0.048206903,0.026148278,0.09104901
32x44,0.013122138,0.006372911,0.11623937,0.02517362,0.0011689346,0.021477116,0.0436126,0.21816947,0.06571762,0.01975912,0.1058852,0.01964884,0.022238003,0.007162028,0.012919195,0.064101174,0.008437346,0.056286667,0.04983949,0.030243017,0.09242609
32x46,0.012999743,0.00867412,0.11913274,0.024036447,0.01193633,0.015461925,0.041525714,0.23987636,0.06386599,0.017100744,0.101417616,0.025920821,0.01581812,0.0077710454,0.012380917,0.056765985,0.008501492,0.05510933,0.05062125,0.027890066,0.083193205
32x48,0.012432132,0.010222078,0.11637758,0.023393072,0.0037049502,0.0049455664,0.03246363,0.23472181,0.06804276,0.020171847,0.11099323,0.035686877,0.015568099,0.0062009534,0.012757283,0.06960004,0.011062542,0.052568384,0.048392337,0.028251424,0.0824433
32x50,0.013444728,0.0074639986,0.12251856,0.023937507,0.019281693,0.011052141,0.033351306,0.23871219,0.07772075,0.01702997,0.09537448,0.040715043,0.0120237935,0.005938947,0.0090959305,0.05717795,0.0081389025,0.051256943,0.04764567,0.026176924,0.08194256
32x52,0.0140178455,0.010600997,0.12040218,0.022731707,0.010493486,0.01088359,0.028513808,0.25698468,0.06851723,0.016839111,0.0970306,0.03897999,0.0154399965,0.006468414,0.013165698,0.05836895,0.010399942,0.055126846,0.042063054,0.025468685,0.07750322
33x21,0.021433579,0.009410977,0.11738785,0.044249415,0.0014929409,0.003375352,0.013637948,0.2613753,0.07051613,0.011490411,0.08561922,0.023796244,0.013792628,0.004488172,0.041367445,0.048840012,0.047010075,0.027346568,0.04715983,0.03644496,0.06976497
33x23,0.013849475,0.019017497,0.111441486,0.031818222,5.692935e-06,0.0035794002,0.018587988,0.2566684,0.06448093,0.014573447,0.09907544,0.032562755,0.019259222,0.0032917496,0.019956348,0.065755874,0.027303264,0.04176042,0.045419417,0.033379424,0.078213535
33x25,0.010737405,0.013622202,0.10809361,0.02007517,0.0024083466,0.005163624,0.028083643,0.2755521,0.05138741,0.016279256,0.10278729,0.030628856,0.033628672,0.0046328073,0.012883368,0.061930053,0.016205592,0.063161016,0.04198588,0.02648911,0.0742646
33x27,0.012125822,0.010183445,0.11202376,0.014022944,0.0019638338,0.006164364,0.038644742,0.2650674,0.05176003,0.013692885,0.09500957,0.027722485,0.050479144,0.0040141908,0.007775201,0.05574412,0.010252407,0.06832171,0.05125253,0.02695717,0.07682223
33x29,0.012670406,0.006164498,0.10417687,0.014541953,3.9105503e-06,0.021287734,0.04332598,0.23515278,0.05375834,0.018030522,0.08716765,0.015813852,0.06705877,0.0037470448,0.005503587,0.064783946,0.0063052014,0.07396876,0.044858962,0.035364762,0.0863145
33x31,0.015003539,0.0068941484,0.09399413,0.021037804,5.507838e-06,0.016533203,0.046224754,0.23550873,0.061485495,0.017899232,0.07232706,0.015390042,0.069827646,0.004867279,0.006444409,0.05772946,0.0067263036,0.060136836,0.055548318,0.054136924,0.08227924
33x33,0.009984332,0.0057505392,0.094544366,0.016941901,5.0027393e-06,0.017476294,0.036384184,0.22628357,0.05463119,0.022723353,0.094869785,0.013266393,0.074973494,0.0040988573,0.006553914,0.06143001,0.0059038405,0.073657304,0.04956651,0.04761892,0.083336264
33x35,0.009570996,0.008631004,0.11344074,0.01585018,0.0025492297,0.015055948,0.04208756,0.24634103,0.047243442,0.019559968,0.095636,0.017154032,0.05106992,0.005171318,0.008218939,0.06415227,0.008221859,0.085105695,0.04723014,0.024449952,0.07325979
33x37,0.007831912,0.010975785,0.10503214,0.019525193,5.239581e-06,0.0055703474,0.037015155,0.21877526,0.049375657,0.02278749,0.105905846,0.01951946,0.046475694,0.0036166678,0.0072197146,0.07664444,0.025231525,0.06439026,0.055843133,0.030133663,0.08812544
33x39,0.0054132873,0.014189597,0.10891673,0.026960967,3.6579231e-06,0.002737975,0.023300618,0.18283428,0.043564968,0.016680555,0.114881754,0.018183235,0.037803154,0.0033367053,0.022256166,0.08198283,0.028954593,0.061891545,0.06685136,0.04480891,0.09444709
33x41,0.008984132,0.013633927,0.10849052,0.015028968,6.8305867e-06,0.0052639414,0.032226555,0.20664646,0.05204698,0.020959292,0.12012136,0.022109194,0.03175123,0.0031899177,0.0069293645,0.07250082,0.04365314,0.07542623,0.04396493,0.027022064,0.090044044
33x43,0.011210272,0.009149553,0.11112133,0.028809968,6.018866e-06,0.0066559054,0.026339531,0.2069778,0.057473596,0.021663496,0.11987043,0.034710947,0.020875508,0.004604905,0.014755586,0.08728785,0.012899567,0.054180864,0.047312472,0.029382573,0.09471186
33x45,0.015131469,0.006970948,0.122290075,0.024745263,0.0016182493,0.030534917,0.036048215,0.22524257,0.065482445,0.01865799,0.09709016,0.01834182,0.025152523,0.006304048,0.012055641,0.062859364,0.007453541,0.05568277,0.048279792,0.028344937,0.091713205
33x47,0.011809882,0.010995839,0.12018094,0.027390914,0.002213236,0.0047267783,0.033173155,0.23001212,0.06802713,0.019155122,0.110862926,0.03152715,0.015580728,0.006773355,0.014739029,0.07059188,0.01122356,0.05008633,0.05035066,0.028710155,0.08186914
33x49,0.014836116,0.008101712,0.11806548,0.024912352,0.012054886,0.008876505,0.028916521,0.24633132,0.068851754,0.018419202,0.10070078,0.04182671,0.012053195,0.007841687,0.013103037,0.06148442,0.010526037,0.0509044,0.0415522,0.026949976,0.0836918
33x51,0.017963767,0.0067981235,0.1289883,0.02566297,0.0050055706,0.020894531,0.027818661,0.24184409,0.070732735,0.016437791,0.09484659,0.033728812,0.01370585,0.0070876386,0.015712615,0.058832582,0.009602886,0.04899102,0.046498753,0.0273618,0.08148494
33x53,0.011970619,0.007234655,0.12532915,0.022970011,0.011973741,0.0038540135,0.020576904,0.27297089,0.06729613,0.013715799,0.107663594,0.05291349,0.009479776,0.0038004806,0.016027473,0.062223487,0.008545931,0.043688294,0.03927175,0.022678286,0.07581555
34x20,0.023372767,0.009038345,0.108240046,0.05458508,0.0017590225,0.0031985552,0.011238124,0.25821018,0.06778478,0.011498557,0.08411903,0.022483392,0.01259324,0.004924079,0.043460783,0.048502572,0.043691006,0.02700924,0.048311643,0.035061248,0.08091832
34x22,0.014266727,0.01469191,0.114030086,0.03190134,9.206105e-06,0.0026443016,0.018425269,0.2501591,0.06317197,0.016890662,0.09870057,0.030499678,0.0186887,0.0037847145,0.023315892,0.06709341,0.032221165,0.041827563,0.046975814,0.033131108,0.07757078
34x24,0.0094704805,0.017654901,0.10601227,0.023660302,0.0013539969,0.0057081664,0.02599157,0.2687353,0.05303033,0.015183182,0.1001287,0.03324978,0.036428735,0.004493918,0.009363556,0.06792831,0.014516634,0.06443185,0.035414226,0.025447544,0.08179627
34x26,0.010873561,0.008431141,0.11903014,0.012881229,4.3377266e-05,0.013823344,0.040688068,0.282278,0.049139567,0.012512694,0.09476138,0.024634875,0.049657542,0.0046498515,0.008558829,0.048989262,0.008676093,0.07486659,0.036546115,0.022556754,0.07640159
34x28,0.03321312,0.0072820988,0.11638639,0.012253529,7.958298e-06,0.01647232,0.048035715,0.2720766,0.05140011,0.012791804,0.084315374,0.019004986,0.046606496,0.0058974116,0.007574276,0.04834326,0.0070777712,0.053595133,0.046957593,0.03699163,0.0737164
34x30,0.009080976,0.0060166437,0.116997436,0.018343471,1.2823031e-05,0.011670668,0.04056412,0.24481696,0.058395598,0.029890886,0.07402144,0.031713072,0.051496156,0.003957048,0.0050905077,0.06187597,0.006911088,0.056197193,0.05066141,0.04516119,0.07712526
34x32,0.008518713,0.0056959214,0.10688005,0.019932983,2.5703917e-05,0.0081354175,0.0333605,0.24347591,0.046085402,0.036028802,0.08009469,0.023041725,0.060089774,0.01433692,0.0048448932,0.06670839,0.007796305,0.044419933,0.05941886,0.049459696,0.081649296
34x34,0.009701521,0.006310646,0.096113965,0.014395541,4.38534e-06,0.018067816,0.034523156,0.21972066,0.05160681,0.018086504,0.10430291,0.013374184,0.08294777,0.003310617,0.010826149,0.06263326,0.0061634113,0.08326124,0.051796615,0.031218814,0.08163404
34x36,0.009208339,0.009310906,0.09380908,0.035358265,0.00012966014,0.025047528,0.04269812,0.24983712,0.07459244,0.013193972,0.08828577,0.024729984,0.056632306,0.00725619,0.0057016634,0.04217409,0.008277769,0.06463811,0.044296112,0.025304455,0.079518154
34x38,0.0077561843,0.015366137,0.106525674,0.02462496,4.0945874e-06,0.0041275183,0.03451547,0.208625,0.053661976,0.021065345,0.10693335,0.020869307,0.05148706,0.0036934675,0.009800299,0.07520604,0.01764317,0.064065345,0.053204555,0.030776735,0.090048306
34x40,0.008564684,0.018554362,0.10787201,0.021121623,1.0405098e-05,0.0040054466,0.028150445,0.20982347,0.049712457,0.018859165,0.116412066,0.016997572,0.03136088,0.0041234223,0.010955923,0.06996464,0.035587937,0.070848845,0.045850717,0.036029197,0.09519466
34x42,0.011209339,0.009310535,0.112393595,0.017717011,0.001945692,0.011719934,0.03662216,0.23918538,0.05349436,0.021498505,0.11400841,0.021577368,0.029281074,0.0052230656,0.0092575,0.0751009,0.014633509,0.07410606,0.04079162,0.023815632,0.077108406
34x44,0.012479782,0.009161212,0.11576498,0.025436403,1.5925581e-05,0.00971201,0.036515225,0.2226669,0.063792616,0.020438306,0.1093727,0.026323289,0.021835847,0.0053646322,0.0148236165,0.07433778,0.01033493,0.057273336,0.048806626,0.027895693,0.08764821
34x46,0.013635222,0.010782224,0.11777145,0.026761597,5.691461e-05,0.0064011575,0.038684957,0.23216446,0.07080036,0.017585061,0.10284231,0.019833663,0.025958767,0.008907232,0.019069845,0.06468412,0.01034422,0.04971772,0.047922242,0.030304087,0.085772395
34x48,0.015258013,0.009472945,0.12147299,0.033283763,0.0018103741,0.0059360447,0.03172952,0.2334073,0.07132571,0.0151067,0.10844629,0.02875599,0.013043859,0.008431123,0.02133786,0.06350455,0.012898011,0.043899044,0.050328605,0.027546717,0.083004676
34x50,0.015969586,0.0067532957,0.12680185,0.028559932,0.0023373808,0.013576522,0.024916979,0.23682691,0.07009612,0.017373482,0.10834834,0.029605629,0.012548682,0.015634187,0.020621153,0.059860874,0.01406516,0.040680684,0.047859296,0.02743141,0.08013256
34x52,0.01373302,0.008117715,0.12895536,0.03388108,0.003946402,0.0066018803,0.020653723,0.23546208,0.06802289,0.014035392,0.100698836,0.029725723,0.011852639,0.0054172133,0.04624419,0.060162384,0.014690377,0.03776517,0.04909648,0.029879073,0.081058405
34x54,0.013875502,0.007701966,0.1238474,0.029389521,0.0078457175,0.0027060956,0.016512914,0.25895926,0.07798364,0.015645538,0.103867605,0.04880574,0.009094885,0.0025112024,0.016216569,0.061173182,0.009625218,0.043317195,0.046574898,0.025965797,0.07838018
34x56,0.016193364,0.011317405,0.12163805,0.030293193,0.0051184096,0.0051845177,0.017793158,0.24200517,0.07610699,0.017055647,0.10321399,0.047311835,0.011943552,0.0068369755,0.02306623,0.062833436,0.014650225,0.038282175,0.046759643,0.028455086,0.07394095
35x21,0.016894635,0.012969974,0.11621147,0.033594534,3.3743334e-05,0.0032432275,0.016234191,0.23809062,0.06259156,0.015749753,0.09838625,0.027550874,0.017424827,0.004460149,0.022098178,0.08041734,0.031866763,0.042879768,0.05096512,0.032340974,0.07599604
35x23,0.0108227795,0.023361849,0.11059242,0.024340086,7.414243e-06,0.0034147995,0.02310582,0.24847081,0.05617163,0.017805541,0.10428274,0.029221019,0.02699804,0.0030771804,0.012970527,0.068444915,0.025503047,0.056357943,0.041824672,0.030935446,0.08229138
35x25,0.010001096,0.008343122,0.11698602,0.014677146,0.0016173116,0.020724779,0.038539477,0.27947277,0.05510182,0.013325514,0.089688525,0.02690256,0.047424253,0.004080721,0.0078085745,0.045098763,0.008711751,0.06774202,0.03837209,0.024104148,0.08127753
35x27,0.012055302,0.0073532625,0.12138192,0.011600627,0.0020126442,0.013693728,0.04103933,0.2756564,0.05941589,0.013303013,0.08799464,0.022095192,0.049949482,0.004621783,0.011745036,0.05182211,0.00709338,0.065034404,0.044226352,0.026041526,0.07186395
35x29,0.008953695,0.006549165,0.10709577,0.013127668,0.0004915614,0.0049528535,0.037211414,0.22732845,0.054649398,0.020576857,0.095338315,0.022529509,0.05872012,0.005452422,0.008745066,0.09792001,0.0058637033,0.06951992,0.044521917,0.03030954,0.08014267
35x31,0.007105529,0.0061399997,0.105460465,0.020344079,0.0016763868,0.0060731764,0.03591487,0.24632856,0.06360016,0.02858636,0.08374858,0.03745685,0.04864076,0.005777153,0.0050633387,0.06581487,0.006460441,0.04834598,0.053360566,0.042902913,0.08119897
35x33,0.008057218,0.0070712785,0.09707393,0.014977264,6.9415532e-06,0.01073547,0.042012244,0.2399588,0.06202578,0.018295413,0.09053767,0.038659796,0.05336992,0.0052852267,0.005412384,0.06080228,0.0060572713,0.06695035,0.056018837,0.034344252,0.08234763
35x35,0.01606594,0.0069685504,0.102230124,0.015782777,4.3076243e-06,0.028281942,0.04483187,0.22679669,0.05612798,0.018960042,0.09312008,0.012388056,0.06341346,0.0040284586,0.005109484,0.06214946,0.005233046,0.07834592,0.044055514,0.027030075,0.08907625
35x37,0.011696114,0.010704784,0.111733764,0.035440244,2.0098296e-05,0.020227332,0.04890738,0.24454017,0.069263004,0.012378022,0.076665945,0.013578686,0.053250194,0.006715536,0.00869399,0.049076613,0.009197197,0.062025413,0.04927844,0.027063971,0.0795432
35x39,0.009871453,0.014983859,0.106351264,0.02258128,1.3965984e-05,0.0036145588,0.034169614,0.22521813,0.0555573,0.020175008,0.11258382,0.020708194,0.035534926,0.004042356,0.009890979,0.071186975,0.01768947,0.069402575,0.047394365,0.03001318,0.08901665
35x41,0.008954077,0.00888913,0.10520889,0.015504566,3.0589636e-05,0.009996029,0.035842028,0.24113001,0.051645763,0.02969932,0.1175175,0.013156032,0.04129145,0.004318416,0.010248557,0.07134738,0.012963542,0.0798109,0.044512782,0.022957824,0.07497517
35x43,0.010383022,0.010364161,0.114270106,0.023071807,7.597923e-06,0.005125912,0.029444847,0.22482492,0.056966126,0.021130329,0.12014729,0.028126037,0.02724524,0.004746758,0.012323684,0.0821141,0.011266553,0.058624156,0.049824018,0.027341468,0.08265192
35x45,0.010177291,0.007795713,0.11413154,0.020736285,0.00038418002,0.0034913714,0.042633682,0.23324251,0.060567472,0.030722823,0.10767043,0.017186575,0.024159435,0.005504119,0.03195964,0.068006575,0.010472182,0.053424325,0.043791536,0.030021632,0.083920754
35x47,0.01410268,0.010827408,0.12171544,0.02973679,1.7052464e-05,0.003189448,0.03603928,0.23492153,0.07148652,0.017143901,0.1052684,0.029402336,0.014797272,0.0070104785,0.018804254,0.06821273,0.011587468,0.04730701,0.04810466,0.028706307,0.08161891
35x49,0.017849473,0.0074959784,0.12813836,0.031684287,2.8285547e-05,0.021535683,0.026317999,0.23671854,0.07118009,0.014463787,0.10197178,0.026244385,0.01329149,0.008847634,0.021344375,0.058212,0.011742727,0.042081516,0.051455673,0.02793173,0.08146422
35x51,0.014694703,0.009261733,0.1266279,0.031617057,0.0015226433,0.0051189573,0.022499217,0.24066137,0.0716066,0.015302933,0.10605451,0.031570956,0.012266959,0.0067694657,0.032777682,0.062366668,0.015583505,0.037983574,0.047334734,0.028334416,0.0800445
35x53,0.011565862,0.004513301,0.12841947,0.030032903,3.017885e-06,1.4667258e-05,0.013363673,0.26948136,0.082994394,0.011690887,0.10457325,0.05405575,0.0057093073,4.7490114e-05,0.019316144,0.056313835,0.007215864,0.037400916,0.06329071,0.0243985,0.07559861
35x55,0.017909039,0.009450153,0.12396146,0.033169683,0.0040208683,0.01151277,0.016872238,0.23565327,0.08291804,0.016672323,0.0956564,0.046676114,0.011959406,0.005845577,0.022050666,0.063801564,0.011603935,0.038010366,0.0500589,0.027746338,0.0744509
